# Constructed from biom file
#OTU ID	FSS19F	JC2F	FUR1F	FSS217F	FSS221F	BAT4F	FUR5F	BRD2F	BAT1F	CLC5F	BRD3F	CLC2F	FS4F	CLC11F	FSS13F	FSS10F	FSS4F	FSS16F	FSS22F	JC8F	CLC8F	FS10F	FS7F	JC4F	FSS12071110	FSS1207114	FSS12071122	FSS1109241	FSS12071222	FSS11092467	FSS12071213	FSS12071216	FSS11092468	FSS1207111	FSS12071119	FSS11092477	FSS11092470	FSS12071204	FSS12071207	FSS12071201	FSS12071113	FSS1109245	FSS11092474	FSS12071219	FSS12071228	FSS12071210	FSS12071116	FSS1207117	FSS12071225	ELMA13081416	ELMA1308141	ELMA13081418	ELMA13081411	ELMA13081417	ELMA1308143	ELMA1308145	ELMA1308146	ELMA1308142	ELMA1308144	PARA14052533	ELMA14061233	PARA14052625	FS14050225	JC14041816	FSS14050317	ELMA14060527	ELMA14060517	ELMA14061217	PARA14052525	PARA14052513	ELMA1406055	JC1404181	ELMA14060518	ELMA14061221	ELMA1406121	PARA14052613	PARA1405269	PARA1405295	ELMA1406059	ELMA14060540	FSS1405039	FS1405021	PARA1405291	ELMA14060547	PARA14052529	PARA1405251	JC1404186	PARA1405261	ELMA14060522	PARA1405259	FSS14050313	PARA1405265	BAT1404181	PARA14052517	CLC1404207	FS1405029	ELMA14060523	ELMA1406125	PARA1405299	JC14041811	PARA1405241	BRD1404191	FS14050221	FS14050217	ELMA14061229	FSS1405021	PARA14052617	PARA14052813	PARA14052917	ELMA14060531	FSS1405035	PARA14052913	PARA14052629	ELMA1406051	FW1404211	ELMA14060544	PARA1405255	ELMA14061225	PARA14052921	PARA14052925	PARA1405285	ELMA14060513	PARA14052621	FS1405025	CLC1404201	ELMA14060532	PARA1405281	ELMA1406129	ELMA14061213	ELMA14060536	FS14050213	FSS1405031	ZL1404181	PARA1405289	PARA14052521	RSS14062113	CC14062037	CC14062013	CC14062025	CC1406201	CC14062017	RSS1406241	CC1406205	CC1406209	CC14062021	RSS1406215	RSS1406211	RSS1406245	WCS1406239	CC14062033	WCS1406235	WCS14062313	WCS1406231	CC14062029	RSS1406219	TOR14050437	TOR14050413	TOR14050441	TOR14050445	TOR14050425	TOR1405041	TOR1405049	TOR14050421	TOR14050429	TOR14050417	TOR14050433	TOR1405045	TOR14050449	CRY14050521	CRY14050513	CRY1405051	CRY1405059	CRY14050517	CRY1405055
k__Fungi;Other;Other	0.0	0.0	0.007058159232072275	0.00010221813349688235	0.0	0.0	0.0	0.0	0.0002242152466367713	0.0	0.0	0.0	0.0020926756352765323	0.0	0.0	0.0	0.00033288948069241014	0.007464543418760886	0.0070448646644419724	0.0	0.0	0.0	0.0	0.0	0.0011721802552748112	0.0	0.0	2.8609438253679888e-05	9.919650828290844e-05	0.0	0.0	0.0004434589800443459	0.0	0.0	0.00033647375504710633	0.0	0.0	0.0	0.0	0.0	0.0022234574763757642	0.0	0.0011636927851047323	0.0	0.0	0.0	0.0	0.00021817388458601506	0.0	0.0	0.0	0.0	0.0004976362279173924	0.0	0.0	0.0	0.0	0.001555901311402534	0.0	0.00035561877667140827	7.973210014351777e-05	0.0	0.010618304829919187	0.0	0.00411251015434606	0.00015071590052750564	0.0	0.0	0.0	0.0	0.0	0.0	0.000836470096194061	0.00027434842249657066	8.874689385871494e-05	0.00035075412136092597	0.0	0.00018968133535660092	0.061567588034835294	0.0	0.005204417972590065	0.0011189854531891085	0.0	0.0013280212483399733	0.00024131274131274132	0.0	0.0	0.0	5.1639555899819264e-05	0.0	0.000723589001447178	0.0	0.0009874917709019092	6.423020104052926e-05	0.0	0.0015220700152207	0.0004177109440267335	0.0	0.00013691128148959474	0.0	0.00043402777777777775	0.0	0.00023231501916598908	0.0014910536779324055	0.0	0.0	0.0	0.0004769854519437157	0.0011691348402182386	0.0009045680687471732	0.0003645643456069996	0.0007890583903208837	0.0	0.0009380863039399625	0.00031625553447185326	0.0	0.0	0.0023576961940047153	0.0002891844997108155	0.0001362862010221465	0.003498542274052478	0.0	0.0	0.013218390804597701	0.006979341150195421	0.0005324813631522897	0.0	0.0	0.0018270401948842874	0.0	0.0028028651510432884	0.0	0.00037965072133637056	0.0	0.0	0.0	0.02762268586541287	0.0001699524133242692	0.0	0.00012663036596175764	0.0	0.0	0.008500887049083382	0.00016520733520568312	0.10337275514673674	0.0	0.0	0.0	0.0008038585209003215	0.0	0.0	0.0	0.002716957008150871	0.002542103590721322	0.0	0.0004142931123770067	0.0	0.0005728689275893675	0.0015694696844539898	0.0020810712993123417	0.0	0.0	0.0	0.0033232054690467147	0.00207825065510075	0.0009453781512605042	0.0015914622729825876	0.0004182933630786392	0.0037746023186842814	0.0004743083003952569	0.0011610252746271322	0.0006592501030078286	0.003129890453834116	0.0017096452486109132
k__Fungi;p__Ascomycota;Other	0.05608893380495201	0.3254938852304795	0.14765669113495197	0.2565675150771744	0.08367071524966267	0.8704898030329428	0.0	0.02585078534031414	0.13654708520179365	0.9293222181949979	0.02982826152455558	0.4453083109919568	0.1602391629297458	0.07416879795396422	0.3909158600148918	0.06289062499999999	0.033288948069241014	0.15352077631251554	0.07378568780126062	0.13513513513513514	0.06811758055398533	0.7351543942992875	0.0078003120124804995	0.01	0.03672831466527741	0.008818983543958542	0.015222702499530165	0.09674281545481855	0.013193135601626823	0.01733430444282593	0.036207241448289657	0.01441241685144124	0.0010123165176311793	0.02575936460233981	0.009421265141318977	0.0013315579227696404	0.012841987716359575	0.04735322425409047	0.03239499553172475	0.025577124868835253	0.012923846581434128	0.0014864362690449647	0.004848719937936384	0.04661870503597122	0.0009809417040358745	0.03435966086568497	0.01258162127727345	0.011235955056179773	0.008828596037898363	0.018825301204819275	0.00852694018783984	0.009945130315500685	0.34038317989549643	0.042216358839050123	0.006996844560296336	0.1173529411764706	0.08584386135406545	0.17559457657257171	0.028792912513842746	0.019203413940256046	0.9343007494817415	0.5591362126245846	0.9696955459500098	0.9909221978960863	0.9444049553208768	0.015523737754333081	0.4542290288896624	0.06457925636007827	0.9905470744825338	0.7535229992023396	0.05377276669557677	0.23202029245001501	0.11250522793810121	0.03950617283950617	0.9487042953496629	0.07225534900035076	0.756957839625241	0.054248861911987856	0.9110185535781901	0.31632653061224514	0.9431561903660444	0.030212607236105925	0.8168831168831169	0.024473534433693794	0.39768339768339767	0.08843360995850624	0.7227683837986636	0.11071428571428568	0.9729408727084946	0.3892739875957681	0.05643994211287988	0.060891938250428816	0.20013166556945358	0.9608195773652771	0.030724450194049163	0.18325722983257237	0.03759398496240601	0.0462022001047669	0.8424151150054765	0.34498020032611265	0.06640624999999999	0.06112196483393804	0.7933557904518528	0.041003976143141156	0.08075165058405283	0.018403317781233795	0.5627540043031317	0.03958979251132841	0.08787996882307093	0.08163726820443239	0.014582573824279984	0.07837980010520779	0.713806766229808	0.11194496560350219	0.05502846299810247	0.3376958525345622	0.29160305343511456	0.032334119232064674	0.08183921341816079	0.9337649063032367	0.1510204081632653	0.051164431898376855	0.029080334423845864	0.051724137931034475	0.02121719709659408	0.06070287539936103	0.08530805687203795	0.06201550387596898	0.11327649208282584	0.054017555705604334	0.004048582995951417	0.014618865297598324	0.043659832953682615	0.2240027275826799	0.08006932409012131	0.36556182093247147	0.013811342932706434	0.0033990482664853837	0.009818007662835247	0.5685703431682918	0.004282115869017632	0.5358301659404839	0.7984920165582495	0.0004956220056170494	0.004380201489268506	0.022282145898382063	0.005726184279021343	0.005765317657698395	0.006430868167202571	0.012672665061462427	0.5758697261287936	0.004699927693420101	0.008790155026370464	0.578964092786781	0.03160979694368851	0.9399274987053348	0.9627786990971079	0.8951649862511453	0.9542375681480255	0.9786463988418386	0.9592118226600991	0.5521598589479871	0.961344982790575	0.9751234333459929	0.960693955001355	0.9772058823529411	0.9784684516008237	0.9686279977691031	0.9601869326862579	0.9740711462450589	0.883629543627757	0.9776679027606112	0.8752515090543266	0.9710785012109989
k__Fungi;p__Ascomycota;c__Arthoniomycetes	0.0012632642748863063	0.0	0.018633540372670808	0.00010221813349688235	0.0	0.0	0.0	0.0	0.0013452914798206279	0.0	0.0	0.0013404825737265416	0.0	0.0	0.03723008190618019	0.0	0.0	0.0007464543418760885	0.009269558769002597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005863383172090296	0.0	0.0	0.0	0.0	0.0	0.0017780938833570413	0.00015946420028703555	0.0	0.0	0.0	0.0	0.0	0.0	0.0011741682974559687	0.0	0.00026588673225206064	0.0004336513443191674	0.0	0.0	0.00027434842249657066	8.874689385871494e-05	0.0	0.0	0.0	0.00015145778114350624	0.00024888003982080636	0.0	0.0	0.0001180637544273908	0.0024663251754885223	0.0	0.001037344398340249	0.005243151133831433	0.0	0.0	0.0007296607077708865	0.001808972503617945	0.11063464837049743	0.0	0.0	0.0	0.0	0.002506265664160401	0.0	0.0	0.0	0.002170138888888889	0.01423388222160201	0.0	0.0	0.0	0.002073613271124935	0.0	0.0014309563558311473	0.0	0.0	0.0	0.0	0.0	0.00031269543464665416	0.007590132827324478	0.0016589861751152074	0.0061068702290076335	0.0030313236780060626	0.008097165991902834	0.0	0.0	0.0007057163020465773	0.014540167211922937	0.0	0.0	0.0	0.00027878449958182325	0.0	0.0006090133982947625	0.0	0.0	0.0	0.0011389521640091116	0.0030685305148312305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010845986984815619	0.000159821000479463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes	0.7465891864578057	0.10865475070555036	0.5544889892715985	0.208013901666156	0.3690958164642381	0.07146592295624891	0.3685032344412223	0.6577225130890035	0.3943946188340818	0.015585357013410656	0.4477252184392884	0.1131367292225202	0.05680119581464875	0.19884910485933502	0.21494167287168017	0.09218749999999999	0.23735019973368832	0.34137845235133174	0.3533555802743787	0.06306306306306306	0.10910118711136238	0.05344418052256531	0.17784711388455537	0.5250000000000001	0.8439697837978641	0.8757159741794712	0.3539748167637662	0.6030583489493191	0.8818569586350558	0.5439184268026217	0.85997199439888	0.9099778270509982	0.48203138181204663	0.9110228614360847	0.4651749663526244	0.09473083507704014	0.31434952540480193	0.8538979788257937	0.8107685433422698	0.7777413431269676	0.7991939966648135	0.9971509971509969	0.3099301784328937	0.8936690647482012	0.9338565022421522	0.6407853636769298	0.9129638477464574	0.8416057597905535	0.8751076658053398	0.7617469879518072	0.0805734058329214	0.025720164609053495	0.45683005722816616	0.5664028144239229	0.04554808615722324	0.16588235294117654	0.6336248785228372	0.5719048677483883	0.48006644518272407	0.794096728307255	0.04433104767979586	0.010631229235880394	9.396729937981582e-05	0.0013349708976344316	0.006143379366368805	0.0735493594574227	0.3752175426383574	0.5628180039138946	0.0032596294887814424	0.20951874501462364	0.37077189939288796	0.012533572068039393	0.5813467168548722	0.5058984910836763	0.02298544550940716	0.7891967730620826	0.0012859373564802058	0.06088770864946887	0.013782658084059062	0.4121453459432562	0.029029086913780137	0.8280492353599409	0.05076741440377803	0.34319863403528733	0.5012065637065639	0.22199170124481313	0.03303185214313803	0.456349206349206	0.006868060934675961	0.5476103611820506	0.6287988422575981	0.0703259005145798	0.4799210006583276	0.02903205087031924	0.1419793014230272	0.7165905631659059	0.4423558897243107	0.012152959664745942	0.06571741511500546	0.10179361751688792	0.5668402777777782	0.39129221322913765	0.18561970031362518	0.5785288270377734	0.4474352463179283	0.5679108346293409	0.016256275400430314	0.24183162413546372	0.3770459859703818	0.1356852103120759	0.36128326649653664	0.2711730668069437	0.004952758305394696	0.642589118198874	0.657179000632511	0.5227649769585249	0.6343511450381679	0.7702930279555409	0.5080971659919029	0.007700170357751278	0.5737609329446063	0.7325335215243464	0.6710287168302432	0.8235632183908044	0.593243997766611	0.6331203407880736	0.5519933091720098	0.814814814814814	0.6595615103532284	0.20492910195813618	0.8975397072563074	0.3947093630351553	0.7456340167046323	0.5734742584384592	0.8474870017331033	0.37793976069316426	0.7863649720834565	0.9403467029231816	0.21240421455938688	0.29834114220590097	0.8656171284634759	0.23222397330119574	0.05019219396806623	0.9387080786386913	0.8466929478756016	0.513198978143627	0.9116779455144889	0.9587384128419627	0.9059485530546619	0.3408946901533394	0.28312361213915604	0.8806941431670281	0.8742208726226632	0.15252621544327932	0.3428930290977601	0.0008285862247540134	0.0003685277317118113	0.009395050412465628	0.0004956220056170494	9.048136083966703e-05	0.0011822660098522167	0.011607405230678814	0.00017650692789691997	9.494872768704899e-05	0.00018071744826963042	0.0	0.00046807713911252576	0.0	0.001437943740451155	0.00015810276679841898	8.930963650977941e-05	0.00016481252575195715	0.001564945226917058	0.00028494087476848553
k__Fungi;p__Ascomycota;c__Eurotiomycetes	0.11167256189994947	0.3301975540921917	0.11123658949745906	0.20862721046713728	0.45479082321187597	0.005229213874847482	0.002230649118893598	0.0958769633507853	0.13699551569506718	0.0003624501631025734	0.05784874962338053	0.055227882037533545	0.06367713004484304	0.26662404092071595	0.004964010920824026	0.28593749999999984	0.5955392809587222	0.19059467529236132	0.17315535780496832	0.18018018018018017	0.06133408705483326	0.0	0.5054602184087362	0.375	0.0059911435269601465	0.044640421856532414	0.011088141326818268	0.1368818573247314	0.005654200972125781	0.017916970138383104	0.000600120024004801	0.002549889135254989	0.0	0.00021466137168616508	0.35548452220726784	0.04793608521970706	0.050065140517401824	0.001539942252165544	0.002234137622877569	0.036135886673662125	0.01750972762645914	0.0	0.01221877424359969	0.0	0.003223094170403587	0.00178491744756805	0.009874183787227264	0.030762517726628125	0.013781223083548663	0.1325301204819277	0.021997034107760754	0.007887517146776404	0.12241851206767854	0.1193198475520375	0.007820002743860612	0.17558823529411768	0.1836734693877551	0.09602133807512782	0.06118493909191583	0.020270270270270275	0.00574071121033328	0.0009966777408637875	0.00014095094906972373	0.005233085918726971	0.00015231519090170594	0.0185380557648832	0.055690915419422206	0.052837573385518595	0.004128864019123159	0.02127093858016485	0.259323503902862	0.0031333930170098475	0.12170639899623586	0.06584362139917696	0.018636847710330137	0.025605050859347597	0.0	0.04097116843702579	0.012646724725482771	0.044051767048282724	0.0010987104608801248	0.03133159268929503	0.0192443919716647	0.04610130904951622	0.07070463320463319	0.0036307053941908715	0.1516581465460741	0.0746031746031746	0.002375419571391686	0.007114191900766143	0.02351664254703329	0.028873642081189258	0.03884134298880842	0.004753034876999165	0.14747736093143596	0.024505327245053266	0.15162907268170425	0.0008381351492928234	0.0017798466593647315	0.06417423713021195	0.2526041666666667	0.26625732626290816	0.013358113602044372	0.04249502982107357	0.04773996952767903	0.2249870399170555	0.0002390628735357399	0.004292869067493442	0.015198752922837101	0.023744911804613297	0.035362741523878964	0.016307206733298267	0.00045717768972874126	0.1785490931832395	0.03542061986084756	0.036866359447004615	0.020610687022900764	0.042101717750084214	0.0205320994794679	0.0001362862010221465	0.10029154518950437	0.05187014820042343	0.03853144311159579	0.05344827586206896	0.0379676158570631	0.14057507987220444	0.06272651240591023	0.051679586563307484	0.08465286236297201	0.2042538825118163	0.022111491747119277	0.01775147928994083	0.054669703872437345	0.019434026593931127	0.03986135181975736	0.0004125979920231055	0.009403467528651191	0.010197144799456152	0.007303639846743294	0.013802709889831583	0.03929471032745592	0.00046352090479280614	0.0012566528681253698	0.03155460102428548	0.010512483574244415	0.0005676979846721544	0.00329689397883047	0.0006782726656115759	0.005627009646302251	0.010138132049169942	0.0	0.0072306579898770785	0.002077673006233019	0.03352399110263743	0.0	0.00020714655618850336	0.0	0.00011457378551787351	0.0007434330084255741	9.048136083966703e-05	0.00019704433497536947	0.006758742286218042	8.825346394845998e-05	0.00037979491074819596	0.0004517936206740761	0.0002100840336134454	0.0001872308556450103	0.0	0.00026961445133459155	0.0	8.930963650977941e-05	0.00016481252575195715	0.00111781801922647	0.0015671748112266704
k__Fungi;p__Ascomycota;c__Lecanoromycetes	0.0	0.0014111006585136407	0.03190287972896668	0.00030665440049064706	0.008097165991902834	0.007669513683109639	0.2864153468659379	0.001963350785340314	0.0006726457399103139	0.007792678506705328	0.0	0.025737265415549597	0.00029895366218236175	0.006713554987212276	0.0	0.001953125	0.003328894806924101	0.0019905449116695696	0.0037078235076010383	0.0	0.022046353872244212	0.009501187648456057	0.0	0.0	0.0	0.0004545867806164197	0.0004698364968990791	0.00010013303388787962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002233389168062535	0.0011549566891241579	0.0	0.001246065057712487	0.005558643690939411	0.0	0.0	0.0011510791366906475	0.0	0.0	0.003105590062111801	0.003163521326497218	0.0	0.001355421686746988	0.004325259515570935	0.0	0.008210997760636975	0.06684256816182937	0.007545616682672521	0.0029411764705882353	0.001943634596695821	0.0	0.0016611295681063123	0.0	0.0	0.0	0.0	0.0	0.0	0.0006028636021100226	0.012878524190741385	0.0	0.0	0.0	0.0	0.0	0.004182350480970305	0.0021947873799725653	0.003372381966631168	0.0	0.0	0.0	7.572889057175312e-05	0.0	0.0002891343318105592	0.0	0.0002361275088547816	0.0005691519635742744	0.0	0.00025933609958506224	0.0	0.0	0.00015491866769945777	0.0	0.0	0.0	0.0	0.0	0.008085381630012937	0.00015220700152207003	0.003341687552213868	0.0005238344683080147	0.0	0.0	0.0	0.0	0.0	0.0022365805168986083	0.0	0.0018144116122343183	0.0	0.0	0.0	0.026006331976481233	0.0	0.0	7.619628162145687e-05	0.0006253908692933083	0.003478810879190386	0.0027649769585253456	0.0	0.0023576961940047153	0.0	0.0	0.0	0.003175723359209598	0.0	0.0028735632183908046	0.0876605248464545	0.06443024494142705	0.0	0.0017226528854435831	0.042021924482338616	0.0070898041863605675	0.0009342883836810962	0.0	0.0011389521640091118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018540836191712246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011457378551787351	0.0	9.048136083966703e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.971556051310653e-05	0.0	0.0	0.0	8.240626287597858e-05	0.0	0.0
k__Fungi;p__Ascomycota;c__Leotiomycetes	0.00025265285497726126	0.02728127939793039	0.005081874647092038	0.055708882755800854	0.010796221322537112	0.004357678229039568	0.0	0.0032722513089005235	0.010762331838565023	0.004893077201884741	0.0015064778547755348	0.0160857908847185	0.017937219730941707	0.013746803069053709	0.17001737403822278	0.088671875	0.00033288948069241014	0.022393630256282653	0.010011123470522803	0.21621621621621623	0.0016958733747880158	0.007125890736342043	0.0078003120124804995	0.0	0.0	0.0	0.001597444089456869	0.005922153718511737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018611576400521124	0.0	0.0	0.0005246589716684155	0.0	0.0	0.0	0.0005755395683453237	0.0	0.0	0.0	0.0	0.0004306632213608958	0.05768072289156626	0.0007414730598121602	0.0	0.001244090569793481	0.006156552330694811	0.0	0.000588235294117647	0.004211208292840946	0.018448544120915757	0.01301218161683278	0.003200568990042674	7.973210014351777e-05	0.0	0.0022552151851155796	0.0004805895231483954	0.0007615759545085296	0.0006028636021100226	0.02227636616776888	0.039921722113502936	0.0	0.0	0.005203816131830009	0.001193673530289466	0.0012547051442910915	0.022770919067215366	0.0007099751508697196	0.0	0.0	0.005500758725341426	0.0	0.0007466401194624191	0.0015034985254149078	0.0	0.011097992916174734	0.0	0.0012065637065637065	0.00025933609958506224	0.0007864726700747149	0.023809523809523808	0.002168861347792409	0.0005472455308281649	0.000361794500723589	0.0011435105774728416	0.002304147465437788	0.0	0.04527813712807245	0.004414003044140031	0.07518796992481203	0.0	0.0006845564074479737	0.003261122757978104	0.0026041666666666665	0.015350265140943346	0.0	0.0017395626242544728	0.0012696800406297613	0.0002592016588906169	0.0	0.004292869067493442	0.0035074045206547155	0.0169606512890095	0.0007291286912139992	0.0007890583903208837	0.0	0.0009380863039399625	0.01739405439595193	0.016036866359447007	0.0007633587786259542	0.0003368137420006736	0.003470213996529786	0.0	0.0005830903790087463	0.061750176429075515	0.014176663031624863	0.0022988505747126436	0.01870463428252373	0.004792332268370607	0.03010872595483691	0.0004306632213608958	0.005481120584652862	0.2981093855503039	0.003737153534724385	0.0013922728854855553	0.00721336370539104	0.005455165359699966	0.0003466204506065858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009934714731762702	0.0005205622071837585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004764370792335578	0.004698728579325594	0.015123739688359302	0.002312902692879564	0.0018096272167933405	0.0026600985221674877	0.05877167205406994	0.002735857382402259	0.002373718192176225	0.004246860034336316	0.006197478991596638	0.0019659239842726084	0.0018126045733407696	0.0012582007728947605	0.0020553359683794467	0.0020541216397249266	0.0008240626287597857	0.002682763246143528	0.0017096452486109132
k__Fungi;p__Ascomycota;c__Orbiliomycetes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019181585677749361	0.0	0.0	0.0	0.005722816621050012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029092319627618307	0.0	0.0	0.0	0.0	0.00021817388458601506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Pezizomycetes	0.0	0.0	0.0	0.0	0.0006747638326585695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008968609865470853	0.00031969309462915604	0.006949615289153637	0.0109375	0.0006657789613848203	0.021895994028365263	0.004078605858361142	0.0	0.0	0.0	0.0	0.0	0.0027350872623078926	0.0007273388489862715	0.0007517383950385266	0.0	0.0	0.0	0.0	0.0015521064301552106	0.0	0.02447139637222282	0.0	0.0	0.0	0.0	0.007372654155495978	0.02905299055613851	0.10700389105058365	0.0	0.0	0.0	0.0002802690582959641	0.000892458723784025	0.014811275680840898	0.0	0.014211886304909561	0.002259036144578313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07087486157253599	0.007467994310099573	0.0	0.0	0.0	0.0	0.0	0.0006028636021100226	0.0	0.0	0.0	0.0	0.006071118820468344	0.0	0.0	0.014266117969821674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02063492063492063	0.0	0.0	0.0	0.0	0.0026333113890717576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2681564245810056	0.0	0.0	0.00333889816360601	0.0	0.01967435549525102	0.0	0.0	0.0	0.016260162601626015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006961364427427776	0.0	0.0006818956699624957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Saccharomycetes	0.0	0.0018814675446848542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02829486224869695	0.0	0.0	0.0	0.03299962921764924	0.0	0.05172413793103449	0.0	0.0	0.0	0.027871841625423287	0.002454768615328666	0.04745348618680699	0.09386756691032372	0.05971629798631089	0.0	0.08481696339267854	0.040798226164079826	0.0	0.0	0.16285329744279947	0.0	0.0	0.0575553416746872	0.13717605004468275	0.010624344176285412	0.007087270705947749	0.0002477393781741608	0.0	0.027769784172661866	0.003223094170403587	0.2994199018295404	0.00031852205765249244	0.00010908694229300753	0.053832902670111975	0.00015060240963855423	0.0	0.9482167352537724	0.0	0.0	0.0	0.0	0.01198574667962423	0.0	0.0	0.0	0.013076064423536916	0.4286821705426356	0.00014095094906972373	0.0	0.019344029244516652	0.8694800301431803	0.0	0.0	0.001629814744390721	0.0023929805902685453	0.17866435385949697	0.000596836765144733	0.0	0.0019204389574759945	8.874689385871494e-05	0.003156787092248334	0.24166437034995866	0.7190819423368742	0.0	0.19113987058237933	0.004221361244434164	0.0003729951510630362	0.0018890200708382527	0.5448681464617721	0.0026544401544401543	0.6690871369294604	0.0	0.0	0.0	0.00018241517694272163	0.22286541244573085	0.6086335048599197	0.03094140882159315	0.00025692080416211705	0.0	0.0	0.2556390977443609	0.9396542692509167	0.04121029572836802	0.0	0.03125	0.0	0.0016262051341619235	0.012922465208747513	0.12976130015236162	0.1601866251944013	0.4195553430552234	0.4133078941092297	0.47155105222135624	0.6562641338760743	0.5727305869485965	0.5223566543924251	0.27964035355074673	0.0050031269543464665	0.0	0.017880184331797236	0.016793893129770993	0.05793196362411586	0.22758820127241178	0.0106984667802385	0.03206997084548105	0.008821453775582216	0.08142493638676845	0.0	0.0	0.003727369542066028	0.12127125731809311	0.0034453057708871662	0.0	0.00033760972316002703	0.004048582995951417	0.4357814131569788	0.03151100987091875	0.08285032390044322	0.0	0.2531976344381791	0.0	0.0001699524133242692	0.12068965517241381	0.034443459541598075	0.0	0.22916473532956338	0.047752808988764044	0.0018172806872625144	0.007446342531756461	0.4541583877377233	0.06125281971195558	0.0	0.0	0.00506906602458497	0.13804589193190228	0.0010845986984815619	0.00047946300143838897	0.05433746425166826	0.6227758007117438	0.009425168306576902	0.0	0.032080659945004586	0.017264166528993888	0.0005428881650380022	0.0004926108374384237	0.3498383779018513	0.0013238019592268996	0.002753513102924421	0.010481611999638565	0.0010504201680672268	0.0005616925669350309	0.002928053541550474	8.987148377819718e-05	0.00774703557312253	0.08136107886040904	0.0008240626287597857	0.01296668902302705	0.0022795269981478843
